date,chain,tvl
2022-04-12,ethereum,72915923423
2022-04-13,ethereum,73756362088
2022-04-14,ethereum,75031382869
2022-04-15,ethereum,73569665408
2022-04-16,ethereum,73917975320
2022-04-17,ethereum,74244399010
2022-04-18,ethereum,72819555692
2022-04-19,ethereum,73875847734
2022-04-20,ethereum,74455062882
2022-04-21,ethereum,74256598336
2022-04-22,ethereum,72392030731
2022-04-23,ethereum,71969703899
2022-04-24,ethereum,71642192509
2022-04-25,ethereum,71379241394
2022-04-26,ethereum,73501512247
2022-04-27,ethereum,70281922412
2022-04-28,ethereum,71612774438
2022-04-29,ethereum,71806373967
2022-04-30,ethereum,69970641900
2022-05-01,ethereum,68059166149
2022-05-02,ethereum,69107065312
2022-05-03,ethereum,69057476636
2022-05-04,ethereum,68353688485
2022-05-05,ethereum,70677594497
2022-05-06,ethereum,67385857816
2022-05-07,ethereum,66889789778
2022-05-08,ethereum,64882336150
2022-05-09,ethereum,62694523369
2022-05-10,ethereum,57554240607
2022-05-11,ethereum,57919505574
2022-05-12,ethereum,49600306178
2022-05-13,ethereum,45186081289
2022-05-14,ethereum,45631858108
2022-05-15,ethereum,45770694086
2022-05-16,ethereum,47070402304
2022-05-17,ethereum,45474493591
2022-05-18,ethereum,46754429825
2022-05-19,ethereum,44670529253
2022-05-20,ethereum,46312189173
2022-05-21,ethereum,45005390819
2022-05-22,ethereum,45175702237
2022-05-23,ethereum,46535887606
2022-05-24,ethereum,45987313409
2022-05-25,ethereum,46301267171
2022-05-26,ethereum,45974046846
2022-05-27,ethereum,44004687093
2022-05-28,ethereum,43136031811
2022-05-29,ethereum,44001559523
2022-05-30,ethereum,44091049352
2022-05-31,ethereum,46773090899
2022-06-01,ethereum,46291664516
2022-06-02,ethereum,44476438503
2022-06-03,ethereum,44777142282
2022-06-04,ethereum,43911285485
2022-06-05,ethereum,43667135511
2022-06-06,ethereum,44015644613
2022-06-07,ethereum,44107649784
2022-06-08,ethereum,44116317831
2022-06-09,ethereum,43930927469
2022-06-10,ethereum,43646342923
2022-06-11,ethereum,41569904603
2022-06-12,ethereum,39735089519
2022-06-13,ethereum,38066225513
2022-06-14,ethereum,33124121629
2022-06-15,ethereum,32187125657
2022-06-16,ethereum,31973038223
2022-06-17,ethereum,29602694230
2022-06-18,ethereum,30044696584
2022-06-19,ethereum,28191696853
2022-06-20,ethereum,29517363337
2022-06-21,ethereum,29939882775
2022-06-22,ethereum,29941262380
2022-06-23,ethereum,29634203239
2022-06-24,ethereum,30691340266
2022-06-25,ethereum,31476550022
2022-06-26,ethereum,31642706094
2022-06-27,ethereum,31142062070
2022-06-28,ethereum,30758006929
2022-06-29,ethereum,29964912297
2022-06-30,ethereum,29521946055
2022-07-01,ethereum,29199736264
2022-07-02,ethereum,29255879593
2022-07-03,ethereum,29439466829
2022-07-04,ethereum,29591468583
2022-07-05,ethereum,30644628910
2022-07-06,ethereum,30579310670
2022-07-07,ethereum,31071242249
2022-07-08,ethereum,31319347199
2022-07-09,ethereum,30702967409
2022-07-10,ethereum,30730833037
2022-07-11,ethereum,30038577507
2022-07-12,ethereum,29143141118
2022-07-13,ethereum,28226260449
2022-07-14,ethereum,28838353639
2022-07-15,ethereum,29721302558
2022-07-16,ethereum,30122120641
2022-07-17,ethereum,30956109978
2022-07-18,ethereum,30900267903
2022-07-19,ethereum,33224735582
2022-07-20,ethereum,33135492078
2022-07-21,ethereum,32791278397
2022-07-22,ethereum,33240629301
2022-07-23,ethereum,33363952050
2022-07-24,ethereum,33446298066
2022-07-25,ethereum,34140042567
2022-07-26,ethereum,32211117981
2022-07-27,ethereum,32142084554
2022-07-28,ethereum,34126444870
2022-07-29,ethereum,35212405838
2022-07-30,ethereum,35069401395
2022-07-31,ethereum,35030140197
2022-08-01,ethereum,34887789157
2022-08-02,ethereum,34565416020
2022-08-03,ethereum,34137719214
2022-08-04,ethereum,34581428352
2022-08-05,ethereum,35037379060
2022-08-06,ethereum,35562803836
2022-08-07,ethereum,35132207632
2022-08-08,ethereum,35953290498
2022-08-09,ethereum,35948717444
2022-08-10,ethereum,34941035291
2022-08-11,ethereum,36817535242
2022-08-12,ethereum,36791848444
2022-08-13,ethereum,37087690080
2022-08-14,ethereum,37190307813
2022-08-15,ethereum,36546135848
2022-08-16,ethereum,36116539207
2022-08-17,ethereum,36120986651
2022-08-18,ethereum,35488824852
2022-08-19,ethereum,35237804365
2022-08-20,ethereum,33068460365
2022-08-21,ethereum,32740408752
2022-08-22,ethereum,32812022990
2022-08-23,ethereum,32813130944
2022-08-24,ethereum,32985220455
2022-08-25,ethereum,33198351551
2022-08-26,ethereum,33391917564
2022-08-27,ethereum,31687423811
2022-08-28,ethereum,31461681173
2022-08-29,ethereum,30907104172
2022-08-30,ethereum,32065314557
2022-08-31,ethereum,31969284674
2022-09-01,ethereum,31828096461
2022-09-02,ethereum,32173142920
2022-09-03,ethereum,32186038942
2022-09-04,ethereum,31877681039
2022-09-05,ethereum,31931547110
2022-09-06,ethereum,32398331703
2022-09-07,ethereum,31007874116
2022-09-08,ethereum,31617476446
2022-09-09,ethereum,31605316674
2022-09-10,ethereum,32536902822
2022-09-11,ethereum,33076017289
2022-09-12,ethereum,32711210503
2022-09-13,ethereum,32200762604
2022-09-14,ethereum,30361183098
2022-09-15,ethereum,29489569805
2022-09-16,ethereum,28671574720
2022-09-17,ethereum,28717437306
2022-09-18,ethereum,29110324782
2022-09-19,ethereum,28131140913
2022-09-20,ethereum,28314636226
2022-09-21,ethereum,28400611042
2022-09-22,ethereum,27659170990
2022-09-23,ethereum,29455040850
2022-09-24,ethereum,29480517509
2022-09-25,ethereum,29149807029
2022-09-26,ethereum,28993848905
2022-09-27,ethereum,29444886291
2022-09-28,ethereum,29517197330
2022-09-29,ethereum,29591320879
2022-09-30,ethereum,29555028263
2022-10-01,ethereum,29421925600
2022-10-02,ethereum,29803879481
2022-10-03,ethereum,29367009251
2022-10-04,ethereum,29532888627
2022-10-05,ethereum,29941315939
2022-10-06,ethereum,30041384901
2022-10-07,ethereum,30017276645
2022-10-08,ethereum,29739863364
2022-10-09,ethereum,29600657755
2022-10-10,ethereum,29642985776
2022-10-11,ethereum,29224205805
2022-10-12,ethereum,29192783691
2022-10-13,ethereum,29207557916
2022-10-14,ethereum,28774885219
2022-10-15,ethereum,28764036997
2022-10-16,ethereum,28678065973
2022-10-17,ethereum,29037656697
2022-10-18,ethereum,29326262813
2022-10-19,ethereum,29062140298
2022-10-20,ethereum,28594477221
2022-10-21,ethereum,28381726323
2022-10-22,ethereum,28398773308
2022-10-23,ethereum,28483158627
2022-10-24,ethereum,29119688956
2022-10-25,ethereum,28766031339
2022-10-26,ethereum,29914589847
2022-10-27,ethereum,30816600359
2022-10-28,ethereum,30329638561
2022-10-29,ethereum,30595999839
2022-10-30,ethereum,31267552931
2022-10-31,ethereum,30937488690
2022-11-01,ethereum,30583550067
2022-11-02,ethereum,30421549931
2022-11-03,ethereum,29934633517
2022-11-04,ethereum,30099156331
2022-11-05,ethereum,31212361333
2022-11-06,ethereum,31141165535
2022-11-07,ethereum,30669200312
2022-11-08,ethereum,30366332153
2022-11-09,ethereum,26932503235
2022-11-10,ethereum,23918668834
2022-11-11,ethereum,25089030570
2022-11-12,ethereum,24750863191
2022-11-13,ethereum,24340367501
2022-11-14,ethereum,23957840093
2022-11-15,ethereum,24182729696
2022-11-16,ethereum,24281412607
2022-11-17,ethereum,24019543722
2022-11-18,ethereum,23886561665
2022-11-19,ethereum,23890989768
2022-11-20,ethereum,23950338673
2022-11-21,ethereum,23108857344
2022-11-22,ethereum,22769695673
2022-11-23,ethereum,22672689187
2022-11-24,ethereum,22991107224
2022-11-25,ethereum,22730154439
2022-11-26,ethereum,22808874278
2022-11-27,ethereum,22874635007
2022-11-28,ethereum,22647380967
2022-11-29,ethereum,22417967668
2022-11-30,ethereum,23223236989
2022-12-01,ethereum,23509286230
2022-12-02,ethereum,23512165356
2022-12-03,ethereum,23512202489
2022-12-04,ethereum,23209154951
2022-12-05,ethereum,23610845424
2022-12-06,ethereum,23288241552
2022-12-07,ethereum,23286670180
2022-12-08,ethereum,23041916176
2022-12-09,ethereum,23458555643
2022-12-10,ethereum,23432472532
2022-12-11,ethereum,23495166800
2022-12-12,ethereum,23408616882
2022-12-13,ethereum,23472766736
2022-12-14,ethereum,23909042995
2022-12-15,ethereum,23803289842
2022-12-16,ethereum,23218373127
2022-12-17,ethereum,22234856440
2022-12-18,ethereum,22311090366
2022-12-19,ethereum,22371397235
2022-12-20,ethereum,22148615925
2022-12-21,ethereum,22535532543
2022-12-22,ethereum,22622255085
2022-12-23,ethereum,22657219078
2022-12-24,ethereum,22711477945
2022-12-25,ethereum,22703420333
2022-12-26,ethereum,22546830336
2022-12-27,ethereum,22642043131
2022-12-28,ethereum,22469867511
2022-12-29,ethereum,22305273537
2022-12-30,ethereum,22353920906
2022-12-31,ethereum,22275337922
2023-01-01,ethereum,22103461051
2023-01-02,ethereum,22039459479
2023-01-03,ethereum,22341046817
2023-01-04,ethereum,22395194553
2023-01-05,ethereum,22787151386
2023-01-06,ethereum,22739286451
2023-01-07,ethereum,22831865332
2023-01-08,ethereum,22967060730
2023-01-09,ethereum,23313206054
2023-01-10,ethereum,23604528017
2023-01-11,ethereum,23686309909
2023-01-12,ethereum,24301069167
2023-01-13,ethereum,24434195383
2023-01-14,ethereum,25697004600
2023-01-15,ethereum,25620241344
2023-01-16,ethereum,25910677783
2023-01-17,ethereum,25985194949
2023-01-18,ethereum,26080984152
2023-01-19,ethereum,25509330177
2023-01-20,ethereum,25980006561
2023-01-21,ethereum,27229880886
2023-01-22,ethereum,27048254022
2023-01-23,ethereum,27047771306
2023-01-24,ethereum,27121469385
2023-01-25,ethereum,26591877392
2023-01-26,ethereum,27312008703
2023-01-27,ethereum,27173249567
2023-01-28,ethereum,27328670488
2023-01-29,ethereum,27211697081
2023-01-30,ethereum,27799451223
2023-01-31,ethereum,26990442378
2023-02-01,ethereum,27152630051
2023-02-02,ethereum,28238278336
2023-02-03,ethereum,27875926107
2023-02-04,ethereum,28100008988
2023-02-05,ethereum,28061295156
2023-02-06,ethereum,27756652186
2023-02-07,ethereum,27687871871
2023-02-08,ethereum,28298533444
2023-02-09,ethereum,27985394918
2023-02-10,ethereum,26868476546
2023-02-11,ethereum,26628220913
2023-02-12,ethereum,26958304502
2023-02-13,ethereum,26774255829
2023-02-14,ethereum,26766518026
2023-02-15,ethereum,27264312495
2023-02-16,ethereum,28897638565
2023-02-17,ethereum,28454932460
2023-02-18,ethereum,29119667150
2023-02-19,ethereum,29305084734
2023-02-20,ethereum,29109202161
2023-02-21,ethereum,29474749654
2023-02-22,ethereum,28722150081
2023-02-23,ethereum,28552409842
2023-02-24,ethereum,28618255707
2023-02-25,ethereum,28046935641
2023-02-26,ethereum,27903785173
2023-02-27,ethereum,28521482141
2023-02-28,ethereum,28555436471
2023-03-01,ethereum,28378491003
2023-03-02,ethereum,28982130614
2023-03-03,ethereum,28790577135
2023-03-04,ethereum,27850814713
2023-03-05,ethereum,27963748641
2023-03-06,ethereum,27981485495
2023-03-07,ethereum,27912123725
2023-03-08,ethereum,27896724653
2023-03-09,ethereum,27395970748
2023-03-10,ethereum,26106907540
2023-03-11,ethereum,25968087060
2023-03-12,ethereum,25472717972
2023-03-13,ethereum,27732423897
2023-03-14,ethereum,27926016634
2023-03-15,ethereum,28017510600
2023-03-16,ethereum,27162619991
2023-03-17,ethereum,27148035281
2023-03-18,ethereum,28488731838
2023-03-19,ethereum,28504140537
2023-03-20,ethereum,28516858975
2023-03-21,ethereum,28557079479
2023-03-22,ethereum,29088175119
2023-03-23,ethereum,28448541968
2023-03-24,ethereum,29043306857
2023-03-25,ethereum,28361990179
2023-03-26,ethereum,28267013246
2023-03-27,ethereum,28433452255
2023-03-28,ethereum,27890119365
2023-03-29,ethereum,28244227930
2023-03-30,ethereum,28501799239
2023-03-31,ethereum,28551138892
2023-04-01,ethereum,28796823921
2023-04-02,ethereum,28740052324
2023-04-03,ethereum,28499516216
2023-04-04,ethereum,28697620726
2023-04-05,ethereum,29613328033
2023-04-06,ethereum,29472198590
2023-04-07,ethereum,29337003131
2023-04-08,ethereum,29179661795
2023-04-09,ethereum,29204390349
2023-04-10,ethereum,29280411066
2023-04-11,ethereum,29759020358
2023-04-12,ethereum,29525294595
2023-04-13,ethereum,29632944032
2023-04-14,ethereum,31288725023
2023-04-15,ethereum,31295576110
2023-04-16,ethereum,31386414467
2023-04-17,ethereum,31118465913
2023-04-18,ethereum,30583492582
2023-04-19,ethereum,30951868574
2023-04-20,ethereum,29401383691
2023-04-21,ethereum,29143506795
2023-04-22,ethereum,28028284778
2023-04-23,ethereum,28110712563
2023-04-24,ethereum,28094111517
2023-04-25,ethereum,27786817436
2023-04-26,ethereum,28046642423
2023-04-27,ethereum,28511691572
2023-04-28,ethereum,28382900971
2023-04-29,ethereum,28057032148
2023-04-30,ethereum,28195838723
2023-05-01,ethereum,27927164870
2023-05-02,ethereum,27418977756
2023-05-03,ethereum,27787103073
2023-05-04,ethereum,28212391886
2023-05-05,ethereum,27978806663
2023-05-06,ethereum,29052101269
2023-05-07,ethereum,28264682051
2023-05-08,ethereum,27968072700
2023-05-09,ethereum,27264300808
2023-05-10,ethereum,27348767939
2023-05-11,ethereum,27030440387
2023-05-12,ethereum,26573200770
2023-05-13,ethereum,26588434143
2023-05-14,ethereum,26486153809
2023-05-15,ethereum,26438435057
2023-05-16,ethereum,26721125784
2023-05-17,ethereum,26799927930
2023-05-18,ethereum,26758602918
2023-05-19,ethereum,26560012538
2023-05-20,ethereum,26611252988
2023-05-21,ethereum,26825519669
2023-05-22,ethereum,26565816265
2023-05-23,ethereum,26767415906
2023-05-24,ethereum,27115068394
2023-05-25,ethereum,26486430247
2023-05-26,ethereum,26548015912
2023-05-27,ethereum,26773087018
2023-05-28,ethereum,26955605987
2023-05-29,ethereum,27724782046
2023-05-30,ethereum,27413885700
2023-05-31,ethereum,27461625105
2023-06-01,ethereum,26566528033
2023-06-02,ethereum,26511547194
2023-06-03,ethereum,26961825851
2023-06-04,ethereum,26868401097
2023-06-05,ethereum,26795933845
2023-06-06,ethereum,25886318618
2023-06-07,ethereum,26670735651
2023-06-08,ethereum,26046840547
2023-06-09,ethereum,26126807901
2023-06-10,ethereum,25882708013
2023-06-11,ethereum,24917591350
2023-06-12,ethereum,24926916926
2023-06-13,ethereum,24717864871
2023-06-14,ethereum,24785648349
2023-06-15,ethereum,23898848918
2023-06-16,ethereum,23869136817
2023-06-17,ethereum,24345918795
2023-06-18,ethereum,24514486554
2023-06-19,ethereum,24496344096
2023-06-20,ethereum,24621740820
2023-06-21,ethereum,25396691585
2023-06-22,ethereum,26469058425
2023-06-23,ethereum,26168573647
2023-06-24,ethereum,26299395366
2023-06-25,ethereum,26201006319
2023-06-26,ethereum,26486845477
2023-06-27,ethereum,26182570262
2023-06-28,ethereum,26276036427
2023-06-29,ethereum,25777475518
2023-06-30,ethereum,26032071772
2023-07-01,ethereum,26887539909
2023-07-02,ethereum,26779792064
2023-07-03,ethereum,26968951897
2023-07-04,ethereum,27038487430
2023-07-05,ethereum,26916414606
2023-07-06,ethereum,26546181493
2023-07-07,ethereum,25870249706
2023-07-08,ethereum,26137830557
2023-07-09,ethereum,26115020688
2023-07-10,ethereum,26061071165
2023-07-11,ethereum,26127497991
2023-07-12,ethereum,26206818143
2023-07-13,ethereum,26146831996
2023-07-14,ethereum,27138493185
2023-07-15,ethereum,26486632145
2023-07-16,ethereum,26596368643
2023-07-17,ethereum,26451557430
2023-07-18,ethereum,26303737230
2023-07-19,ethereum,26064738231
2023-07-20,ethereum,25819545924
2023-07-21,ethereum,25806389251
2023-07-22,ethereum,25816034128
2023-07-23,ethereum,25367633672
2023-07-24,ethereum,25607663717
2023-07-25,ethereum,25087533357
2023-07-26,ethereum,25085348647
2023-07-27,ethereum,25215562126
2023-07-28,ethereum,25143183437
2023-07-29,ethereum,25294890355
2023-07-30,ethereum,25358682094
2023-07-31,ethereum,23367595439
2023-08-01,ethereum,22967152762
2023-08-02,ethereum,22830518089
2023-08-03,ethereum,22573408616
2023-08-04,ethereum,22986995387
2023-08-05,ethereum,23108133305
2023-08-06,ethereum,23180204751
2023-08-07,ethereum,23264938321
2023-08-08,ethereum,23555190776
2023-08-09,ethereum,24040545318
2023-08-10,ethereum,24091975492
2023-08-11,ethereum,24405136628
2023-08-12,ethereum,24630283653
2023-08-13,ethereum,24630080656
2023-08-14,ethereum,24527949930
2023-08-15,ethereum,24674303996
2023-08-16,ethereum,24354435755
2023-08-17,ethereum,23893624829
2023-08-18,ethereum,22846623605
2023-08-19,ethereum,22626541170
2023-08-20,ethereum,22730632921
2023-08-21,ethereum,22242883512
2023-08-22,ethereum,22167744899
2023-08-23,ethereum,21815807633
2023-08-24,ethereum,22283527474
2023-08-25,ethereum,22137478130
2023-08-26,ethereum,22044661783
2023-08-27,ethereum,22020702727
2023-08-28,ethereum,22207996130
2023-08-29,ethereum,22230114930
2023-08-30,ethereum,22918424093
2023-08-31,ethereum,22632983775
2023-09-01,ethereum,21995525993
2023-09-02,ethereum,21813845613
2023-09-03,ethereum,21888702783
2023-09-04,ethereum,21934432416
2023-09-05,ethereum,21818465595
2023-09-06,ethereum,21727365940
2023-09-07,ethereum,21598592404
2023-09-08,ethereum,21813214251
2023-09-09,ethereum,21639349048
2023-09-10,ethereum,21594714486
2023-09-11,ethereum,21489586462
2023-09-12,ethereum,20699210342
2023-09-13,ethereum,21098436604
2023-09-14,ethereum,21259039645
2023-09-15,ethereum,21437907384
2023-09-16,ethereum,21669208439
2023-09-17,ethereum,21571379569
2023-09-18,ethereum,21434337228
2023-09-19,ethereum,21497878222
2023-09-20,ethereum,21586292055
2023-09-21,ethereum,21340074162
2023-09-22,ethereum,20906051924
2023-09-23,ethereum,21050196488
2023-09-24,ethereum,20987445198
2023-09-25,ethereum,20803714124
2023-09-26,ethereum,20929577881
2023-09-27,ethereum,20978485448
2023-09-28,ethereum,20935266114
2023-09-29,ethereum,21378346143
2023-09-30,ethereum,21428024449
2023-10-01,ethereum,21432051081
2023-10-02,ethereum,22034701959
2023-10-03,ethereum,21406812649
2023-10-04,ethereum,21205586940
2023-10-05,ethereum,21261873830
2023-10-06,ethereum,21006678625
2023-10-07,ethereum,21285864314
2023-10-08,ethereum,21229868138
2023-10-09,ethereum,21126558501
2023-10-10,ethereum,20608797109
2023-10-11,ethereum,20178878663
2023-10-12,ethereum,20044284940
2023-10-13,ethereum,19604355550
2023-10-14,ethereum,20002755340
2023-10-15,ethereum,20059749689
2023-10-16,ethereum,20093608077
2023-10-17,ethereum,20507783516
2023-10-18,ethereum,20201509454
2023-10-19,ethereum,19922158942
2023-10-20,ethereum,20051012286
2023-10-21,ethereum,20417922801
2023-10-22,ethereum,20835169753
2023-10-23,ethereum,21412290277
2023-10-24,ethereum,22577637343
2023-10-25,ethereum,22531732559
2023-10-26,ethereum,22712440226
2023-10-27,ethereum,22745437119
2023-10-28,ethereum,22574642252
2023-10-29,ethereum,22555551340
2023-10-30,ethereum,22790486035
2023-10-31,ethereum,23185082060
2023-11-01,ethereum,22954452968
2023-11-02,ethereum,23582709758
2023-11-03,ethereum,23018472688
2023-11-04,ethereum,23651250389
2023-11-05,ethereum,24118304564
2023-11-06,ethereum,24143709135
2023-11-07,ethereum,24259376938
2023-11-08,ethereum,24208510755
2023-11-09,ethereum,24401123563
2023-11-10,ethereum,26274806734
2023-11-11,ethereum,26046747769
2023-11-12,ethereum,25750611327
2023-11-13,ethereum,25804144253
2023-11-14,ethereum,25490786450
2023-11-15,ethereum,25011396132
2023-11-16,ethereum,26027463522
2023-11-17,ethereum,24904241373
2023-11-18,ethereum,24953086261
2023-11-19,ethereum,25102409865
2023-11-20,ethereum,25784778173
